num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
150.0,107.0,80.0,252.0,2000.0,18004225.0,28573,3004,2.0,87.0,13000000.0,2013.0,257.0,5.7,2.35,5000
61.0,112.0,83.0,8.0,2000.0,3058380.0,4767,2389,1.0,69.0,100000000.0,2000.0,370.0,7.3,2.35,186
226.0,96.0,460.0,73.0,14000.0,3074838.0,56264,14372,2.0,166.0,11000000.0,2009.0,153.0,6.3,1.85,0
21.0,91.0,150.0,150.0,979.0,2104000.0,1595,1679,3.0,19.0,13000000.0,1996.0,385.0,5.9,1.85,69
217.0,105.0,260.0,1000.0,20000.0,28501651.0,88037,39473,0.0,201.0,26000000.0,2009.0,15000.0,7.1,2.35,10000
94.0,125.0,0.0,968.0,22000.0,1172769.0,28068,37606,2.0,108.0,13000000.0,2006.0,14000.0,7.1,1.85,0
364.0,102.0,139.0,850.0,8000.0,17738570.0,351274,13631,2.0,457.0,13000000.0,2012.0,3000.0,8.0,1.85,131000
19.0,87.0,29.0,147.0,683.0,1200000.0,922,1139,1.0,23.0,3000000.0,1993.0,155.0,5.1,1.85,107
129.0,118.0,41.0,442.0,2000.0,1150403.0,14143,3474,4.0,102.0,13000000.0,2006.0,812.0,7.1,1.85,0
71.0,115.0,187.0,887.0,14000.0,403932.0,5254,17104,4.0,92.0,20000000.0,2000.0,900.0,6.5,2.35,141
93.0,91.0,83.0,794.0,3000.0,1712111.0,7199,7875,0.0,53.0,8495000.0,2015.0,1000.0,4.5,1.85,0
399.0,88.0,115.0,304.0,1000.0,1024175.0,82331,2011,6.0,297.0,13000000.0,2011.0,305.0,6.6,2.35,18000
110.0,127.0,11000.0,116.0,306.0,301305.0,31414,796,0.0,180.0,13000000.0,2011.0,164.0,4.3,2.35,0
285.0,94.0,122.0,383.0,873.0,51872378.0,88241,2812,0.0,266.0,13000000.0,2013.0,461.0,6.7,1.85,23000
2.0,115.0,32.0,29.0,14000.0,31662.0,90,14133,1.0,1.0,12620000.0,2016.0,81.0,6.8,,139
61.0,90.0,0.0,234.0,477.0,28399192.0,5663,1483,0.0,106.0,13000000.0,2002.0,238.0,5.4,2.35,332
242.0,102.0,43.0,113.0,170.0,2035566.0,77305,931,0.0,162.0,13000000.0,2009.0,157.0,6.6,1.85,11000
62.0,100.0,218.0,91.0,581.0,,16281,931,0.0,96.0,12500000.0,1981.0,201.0,7.4,2.35,0
121.0,117.0,18000.0,543.0,18000.0,21078145.0,26493,20456,0.0,159.0,12500000.0,2002.0,638.0,7.3,2.35,0
83.0,109.0,97.0,355.0,13000.0,14060950.0,14354,14347,1.0,139.0,12500000.0,2002.0,795.0,6.9,1.85,0
122.0,121.0,12000.0,975.0,11000.0,12281500.0,163492,23602,3.0,460.0,13000000.0,1993.0,10000.0,8.0,2.35,15000
88.0,111.0,28.0,1000.0,6000.0,,9957,9244,1.0,35.0,3660000.0,2010.0,2000.0,6.4,2.35,0
120.0,100.0,164.0,99.0,18000.0,10725228.0,75675,32288,1.0,365.0,12500000.0,1992.0,14000.0,7.8,2.35,0
225.0,109.0,187.0,204.0,818.0,214966.0,28483,1813,0.0,176.0,13000000.0,2010.0,467.0,6.1,2.35,0
130.0,93.0,261.0,697.0,783.0,,14193,3700,1.0,106.0,18000000.0,1982.0,782.0,6.1,1.85,0
167.0,101.0,10.0,472.0,1000.0,11956207.0,24012,3142,2.0,126.0,16000000.0,2009.0,668.0,5.1,2.35,0
7.0,101.0,19.0,135.0,490.0,,3256,1166,2.0,44.0,,1937.0,185.0,7.8,1.37,337
226.0,106.0,44.0,552.0,33000.0,5949693.0,114762,34351,1.0,299.0,12000000.0,2007.0,730.0,7.4,1.85,19000
185.0,94.0,39.0,18.0,77.0,9030581.0,132386,156,0.0,398.0,12500000.0,2008.0,32.0,7.8,1.85,38000
177.0,140.0,3000.0,322.0,963.0,4157491.0,79330,2894,0.0,690.0,12800000.0,2000.0,595.0,8.0,2.35,0
28.0,132.0,44.0,241.0,1000.0,1508689.0,5648,2004,2.0,50.0,16000000.0,1997.0,653.0,6.7,2.35,329
48.0,99.0,220.0,599.0,812.0,1227324.0,6921,3337,3.0,48.0,12500000.0,1996.0,787.0,6.6,1.85,344
116.0,90.0,34.0,506.0,966.0,4360548.0,13371,2661,7.0,60.0,15000000.0,2009.0,681.0,6.4,1.85,0
391.0,105.0,20.0,844.0,22000.0,26589953.0,165792,26233,1.0,392.0,10500000.0,2010.0,982.0,6.7,1.85,44000
117.0,108.0,60.0,168.0,18000.0,1039869.0,14757,18739,5.0,51.0,15000000.0,2010.0,322.0,6.2,2.35,0
24.0,69.0,383.0,191.0,912.0,48092846.0,61753,1833,0.0,133.0,12500000.0,1988.0,320.0,7.3,1.33,5000
86.0,148.0,16.0,489.0,717.0,1110186.0,31943,1730,2.0,224.0,12800000.0,2004.0,517.0,8.1,2.35,0
41.0,118.0,50.0,655.0,968.0,1089445.0,2676,4270,0.0,33.0,12500000.0,2009.0,844.0,7.0,2.35,0
304.0,132.0,607.0,259.0,1000.0,204565000.0,284252,2466,0.0,1058.0,8000000.0,1973.0,931.0,8.0,1.37,18000
385.0,130.0,14000.0,366.0,813.0,260000000.0,412454,2047,0.0,962.0,8000000.0,1975.0,559.0,8.0,2.35,21000
145.0,95.0,80.0,1000.0,3000.0,101736215.0,315549,8134,6.0,789.0,11000000.0,1999.0,1000.0,7.0,1.85,0
99.0,80.0,2.0,186.0,6000.0,71442.0,12029,6829,0.0,32.0,9600000.0,2012.0,637.0,7.9,1.85,0
29.0,94.0,23.0,148.0,400.0,79817937.0,39798,1044,1.0,69.0,25000000.0,1986.0,255.0,5.9,1.85,0
77.0,122.0,167.0,807.0,997.0,91547205.0,34579,5165,8.0,62.0,12000000.0,2012.0,966.0,6.6,2.35,0
91.0,102.0,167.0,436.0,656.0,75074950.0,22147,2754,0.0,156.0,12000000.0,2002.0,528.0,6.3,1.85,770
148.0,116.0,120.0,664.0,12000.0,78900000.0,91414,16539,2.0,359.0,11000000.0,1982.0,980.0,7.7,2.35,0
61.0,78.0,293.0,567.0,759.0,72217000.0,216486,2462,1.0,242.0,12000000.0,1994.0,595.0,6.9,1.85,0
84.0,114.0,139.0,793.0,2000.0,79568000.0,71842,4537,0.0,152.0,12000000.0,1983.0,883.0,7.1,1.85,0
83.0,112.0,608.0,733.0,11000.0,65500000.0,66966,22479,1.0,175.0,12000000.0,1985.0,10000.0,7.4,1.85,0
216.0,110.0,16.0,11.0,93.0,70011073.0,57996,146,0.0,349.0,12000000.0,2012.0,17.0,6.5,2.35,15000
107.0,104.0,98.0,920.0,17000.0,65269010.0,90938,21380,0.0,271.0,12000000.0,2006.0,2000.0,6.5,2.35,0
63.0,81.0,406.0,616.0,13000.0,63071133.0,42892,17035,0.0,154.0,12000000.0,1996.0,2000.0,6.8,1.85,0
140.0,154.0,16000.0,889.0,22000.0,39647595.0,239540,25522,5.0,462.0,12000000.0,1997.0,1000.0,7.5,1.85,0
153.0,102.0,22.0,816.0,1000.0,38087366.0,113918,4065,2.0,165.0,12000000.0,2008.0,954.0,6.6,1.85,0
414.0,89.0,128.0,371.0,963.0,64572496.0,204327,2054,0.0,471.0,12000000.0,2012.0,465.0,7.1,1.85,32000
16.0,132.0,0.0,122.0,405.0,30400000.0,9503,914,1.0,68.0,12000000.0,1983.0,194.0,6.6,1.85,0
139.0,103.0,0.0,504.0,629.0,42365600.0,45890,2730,0.0,177.0,5000000.0,1981.0,561.0,7.0,1.85,0
111.0,93.0,33.0,135.0,1000.0,37188667.0,34219,1531,1.0,578.0,12000000.0,2002.0,188.0,3.3,1.85,0
229.0,93.0,166.0,281.0,971.0,54724272.0,157051,2043,0.0,261.0,12000000.0,2012.0,329.0,6.7,1.85,29000
112.0,172.0,76.0,78.0,654.0,,76398,1306,0.0,258.0,12000000.0,1970.0,416.0,8.0,2.2,0
207.0,96.0,132.0,933.0,49000.0,31597131.0,97938,52138,0.0,605.0,12000000.0,2002.0,989.0,6.8,1.85,0
198.0,89.0,66.0,1000.0,137000.0,31691811.0,57446,140268,0.0,369.0,12000000.0,2008.0,1000.0,6.0,1.85,0
172.0,92.0,0.0,451.0,17000.0,31397498.0,44130,18765,1.0,156.0,12000000.0,2008.0,527.0,5.4,2.35,0
45.0,97.0,4.0,826.0,1000.0,31179516.0,5928,5006,5.0,49.0,12000000.0,2004.0,1000.0,4.3,2.35,243
34.0,93.0,58.0,722.0,995.0,31155435.0,42644,6105,2.0,102.0,12000000.0,2001.0,729.0,6.2,1.85,0
75.0,89.0,53.0,84.0,227.0,27281507.0,33850,534,0.0,147.0,12000000.0,1992.0,94.0,7.7,1.85,0
400.0,144.0,258.0,834.0,6000.0,167007184.0,470501,9125,1.0,2301.0,150000000.0,2006.0,1000.0,8.0,2.35,0
128.0,123.0,278.0,898.0,4000.0,25776062.0,61651,7072,0.0,271.0,12000000.0,2002.0,1000.0,7.4,1.85,0
68.0,93.0,4.0,8.0,28.0,25240988.0,12383,52,0.0,50.0,12000000.0,2012.0,9.0,5.9,1.85,0
326.0,133.0,131.0,733.0,8000.0,124868837.0,249688,10565,0.0,548.0,12000000.0,2014.0,1000.0,7.8,1.85,93000
128.0,121.0,131.0,599.0,13000.0,22905674.0,121676,14890,2.0,290.0,12000000.0,1998.0,940.0,7.4,2.35,0
161.0,102.0,0.0,555.0,3000.0,25277561.0,21672,5592,10.0,93.0,12000000.0,2014.0,966.0,6.5,2.35,0
70.0,102.0,287.0,79.0,452.0,,3000,729,1.0,75.0,12000000.0,1979.0,122.0,5.4,2.35,902
164.0,99.0,192.0,282.0,347.0,21133087.0,62468,1254,0.0,374.0,12000000.0,1999.0,301.0,7.0,1.85,0
68.0,55.0,,898.0,1000.0,,173172,6091,2.0,302.0,,,939.0,8.6,16.0,31000
354.0,98.0,350.0,322.0,1000.0,37707719.0,76094,2376,2.0,233.0,12000000.0,2013.0,482.0,7.6,1.85,37000
125.0,118.0,57.0,805.0,975.0,18761993.0,19007,2944,1.0,219.0,9000000.0,2005.0,931.0,6.9,2.35,549
55.0,125.0,76.0,801.0,1000.0,,20660,4659,3.0,123.0,12000000.0,1978.0,837.0,7.0,1.85,0
66.0,104.0,20.0,717.0,836.0,18595716.0,30462,3963,3.0,150.0,12000000.0,2006.0,826.0,5.3,1.85,0
191.0,109.0,14.0,376.0,733.0,31990064.0,63390,2753,2.0,160.0,12000000.0,2015.0,558.0,6.4,2.35,0
33.0,86.0,17.0,581.0,873.0,17321573.0,3119,3646,5.0,18.0,,2004.0,691.0,4.5,1.85,151
433.0,115.0,729.0,622.0,1000.0,17613460.0,91082,3798,0.0,274.0,12000000.0,2013.0,844.0,7.8,2.35,28000
66.0,92.0,226.0,580.0,1000.0,21088568.0,16646,3931,1.0,104.0,13000000.0,1995.0,851.0,6.7,1.85,0
37.0,91.0,25.0,611.0,833.0,17292381.0,5794,4551,0.0,69.0,12000000.0,2001.0,626.0,5.3,1.85,371
325.0,94.0,655.0,390.0,9000.0,16300302.0,64682,10575,1.0,203.0,12000000.0,2011.0,786.0,6.3,1.85,0
170.0,93.0,83.0,501.0,26000.0,27829874.0,196422,28767,1.0,444.0,12000000.0,2006.0,725.0,7.0,1.78,0
11.0,93.0,3.0,324.0,1000.0,13960203.0,2301,2939,2.0,15.0,,1997.0,560.0,5.3,1.85,439
24.0,100.0,98.0,604.0,1000.0,12902790.0,4052,3250,1.0,88.0,12000000.0,1998.0,849.0,6.6,2.35,242
70.0,100.0,43.0,696.0,988.0,21520719.0,10103,3906,1.0,36.0,,2010.0,826.0,5.8,2.35,0
232.0,113.0,438.0,471.0,11000.0,12796277.0,41226,12274,1.0,281.0,,2008.0,536.0,6.7,1.85,0
34.0,122.0,30.0,85.0,1000.0,,16764,1456,0.0,48.0,12000000.0,1981.0,230.0,6.6,1.85,1000
160.0,100.0,73.0,1000.0,19000.0,11634362.0,60171,34700,0.0,296.0,,2003.0,14000.0,7.0,2.35,0
96.0,293.0,249.0,18.0,362.0,11433134.0,168203,469,0.0,426.0,14000000.0,1981.0,21.0,8.4,1.85,11000
106.0,137.0,102.0,877.0,2000.0,22406362.0,16832,5780,0.0,267.0,107000000.0,2004.0,973.0,6.0,2.35,701
53.0,93.0,32.0,503.0,529.0,10198766.0,12007,2393,3.0,105.0,12000000.0,2002.0,526.0,5.4,1.85,507
274.0,123.0,628.0,171.0,565.0,15294553.0,202341,1595,1.0,391.0,12000000.0,2013.0,555.0,7.8,2.35,105000
248.0,119.0,611.0,4.0,755.0,11041228.0,92295,1244,3.0,420.0,100000000.0,2004.0,483.0,7.6,2.35,0
288.0,107.0,27.0,360.0,664.0,7918283.0,41574,2440,1.0,145.0,12000000.0,2012.0,591.0,6.6,1.85,0
177.0,106.0,16.0,265.0,452.0,22331028.0,57349,1819,0.0,177.0,12000000.0,2015.0,328.0,6.4,2.35,0
81.0,109.0,67.0,192.0,436.0,8134217.0,15412,1141,3.0,90.0,12000000.0,2008.0,223.0,7.0,2.35,0
29.0,81.0,25.0,654.0,931.0,6982680.0,6965,3848,0.0,69.0,10000000.0,2000.0,744.0,5.7,1.85,262
58.0,95.0,216.0,968.0,1000.0,6739141.0,23383,4755,0.0,68.0,8000000.0,1992.0,1000.0,5.9,1.85,1000
144.0,86.0,378.0,783.0,957.0,5542025.0,12197,3535,0.0,150.0,12000000.0,2006.0,925.0,6.3,1.85,650
114.0,113.0,11000.0,99.0,537.0,5032496.0,20576,943,0.0,161.0,12000000.0,1998.0,255.0,6.3,1.66,652
132.0,122.0,708.0,316.0,433.0,6754898.0,20000,1291,0.0,188.0,12000000.0,2006.0,398.0,6.2,2.35,0
60.0,90.0,7.0,251.0,525.0,4922166.0,23606,1445,2.0,304.0,12000000.0,2003.0,281.0,2.1,1.85,0
30.0,108.0,0.0,599.0,873.0,4903000.0,4961,4497,3.0,33.0,12000000.0,1996.0,680.0,5.0,1.85,251
138.0,113.0,319.0,48.0,1000.0,4717455.0,18632,1171,0.0,354.0,12000000.0,2003.0,65.0,5.3,1.85,656
190.0,110.0,115.0,103.0,812.0,3148482.0,29613,1540,0.0,98.0,12000000.0,2008.0,580.0,7.1,2.35,0
61.0,109.0,40.0,794.0,5000.0,2326407.0,5016,7166,5.0,99.0,12000000.0,2001.0,1000.0,7.0,2.35,305
363.0,110.0,584.0,74.0,629.0,2201412.0,68883,1173,0.0,279.0,12215500000.0,2006.0,398.0,7.0,1.85,7000
2.0,100.0,55.0,212.0,3000.0,,763,4277,0.0,10.0,12000000.0,1981.0,642.0,5.7,1.85,135
131.0,101.0,61.0,611.0,769.0,2060953.0,29990,2543,0.0,316.0,12000000.0,1999.0,692.0,7.1,2.35,0
146.0,97.0,20.0,442.0,21000.0,3950294.0,56654,22577,5.0,124.0,12000000.0,2007.0,569.0,7.0,1.85,0
280.0,172.0,667.0,70.0,211.0,2835886.0,55516,456,2.0,124.0,9200000.0,2013.0,98.0,7.7,2.35,29000
78.0,104.0,0.0,77.0,1000.0,1779284.0,12047,1292,4.0,122.0,12000000.0,2002.0,165.0,7.1,1.85,677
469.0,99.0,0.0,520.0,3000.0,1702277.0,84620,5074,4.0,235.0,12000000.0,2013.0,1000.0,6.8,2.35,27000
194.0,129.0,0.0,576.0,878.0,261481.0,41496,2378,0.0,210.0,12000000.0,2004.0,643.0,7.5,2.35,0
121.0,91.0,60.0,18.0,60.0,1506998.0,8014,141,4.0,50.0,12000000.0,2007.0,46.0,6.3,1.85,314
38.0,100.0,19.0,393.0,706.0,860002.0,6454,1579,0.0,43.0,12000000.0,2005.0,442.0,7.3,1.85,0
123.0,111.0,277.0,289.0,845.0,548934.0,16863,1554,2.0,57.0,12000000.0,2009.0,327.0,6.8,1.85,0
81.0,114.0,0.0,403.0,865.0,447750.0,18520,2126,0.0,133.0,10000000.0,2000.0,685.0,7.2,1.85,0
72.0,86.0,94.0,146.0,693.0,333976.0,12559,1373,0.0,90.0,12000000.0,2002.0,534.0,6.4,2.35,423
25.0,107.0,0.0,745.0,941.0,141853.0,1427,3099,2.0,12.0,12000000.0,1997.0,754.0,6.0,1.85,88
78.0,90.0,26.0,350.0,797.0,303439.0,12125,2073,2.0,78.0,8000000.0,2007.0,474.0,6.4,2.35,1000
57.0,103.0,759.0,820.0,967.0,793352.0,2551,3878,1.0,25.0,,2012.0,830.0,5.1,2.35,0
69.0,120.0,7.0,289.0,662.0,214202.0,14831,1952,0.0,75.0,12000000.0,2007.0,345.0,7.5,2.35,0
73.0,134.0,45.0,0.0,9.0,195888.0,5603,11,0.0,45.0,2500000000.0,2005.0,2.0,7.1,2.35,607
42.0,110.0,18.0,865.0,13000.0,175370.0,6884,17417,1.0,133.0,12000000.0,1999.0,883.0,4.6,1.85,458
101.0,95.0,611.0,3.0,9.0,190666.0,2410,18,1.0,20.0,,2009.0,4.0,5.7,2.35,784
82.0,95.0,165.0,280.0,686.0,,27052,1501,2.0,124.0,7500000.0,2002.0,327.0,6.8,1.85,0
149.0,132.0,14.0,3.0,52.0,119922.0,8429,91,0.0,62.0,12000000.0,2009.0,32.0,7.7,2.35,0
165.0,94.0,12.0,183.0,17000.0,177343675.0,70133,17883,0.0,214.0,135000000.0,2015.0,523.0,6.7,1.85,26000
5.0,89.0,0.0,188.0,970.0,,408,1854,0.0,12.0,,2011.0,618.0,3.2,,211
44.0,138.0,7.0,16.0,84.0,,4899,164,0.0,49.0,12000000.0,2010.0,33.0,6.1,2.35,0
74.0,113.0,212.0,18.0,567.0,17149.0,12128,708,9.0,61.0,20000000.0,2011.0,111.0,5.6,2.35,0
156.0,99.0,76.0,42.0,181.0,,64423,433,1.0,293.0,12000000.0,2009.0,168.0,6.9,2.35,13000
1.0,111.0,0.0,247.0,1000.0,14616.0,314,2059,1.0,10.0,12000000.0,2015.0,445.0,7.5,1.85,26000
82.0,99.0,130.0,79.0,399.0,91443253.0,21034,663,,153.0,12000000.0,2014.0,116.0,5.8,2.35,23000
151.0,104.0,0.0,1000.0,26000.0,30093107.0,600996,39175,6.0,726.0,6000000.0,2000.0,11000.0,8.3,1.85,27000
3.0,89.0,49.0,84.0,551.0,,105,895,6.0,7.0,12000000.0,2015.0,85.0,2.8,,634
98.0,103.0,52.0,426.0,969.0,57469179.0,63855,2987,0.0,248.0,11500000.0,1989.0,886.0,6.6,1.85,0
25.0,134.0,0.0,4.0,15.0,48856.0,3466,30,0.0,40.0,11900000.0,1993.0,6.0,7.5,1.85,355
35.0,100.0,2.0,388.0,680.0,,3737,1780,2.0,27.0,11500000.0,2009.0,544.0,6.0,2.35,443
6.0,130.0,3.0,2.0,215.0,,117,244,1.0,6.0,12000000.0,2015.0,27.0,6.2,2.35,4
183.0,106.0,287.0,233.0,767.0,148170000.0,142293,2053,0.0,245.0,11000000.0,1984.0,281.0,7.2,2.2,14000
282.0,125.0,0.0,504.0,11000.0,460935665.0,911097,13485,1.0,1470.0,11000000.0,1977.0,1000.0,8.7,2.35,33000
158.0,109.0,11.0,411.0,22000.0,35537564.0,49671,24063,1.0,166.0,11500000.0,2016.0,851.0,6.0,2.35,11000
89.0,200.0,767.0,382.0,597.0,111722000.0,55816,1966,2.0,255.0,11000000.0,1965.0,396.0,8.0,2.35,7000
101.0,114.0,335.0,14.0,585.0,10230.0,14437,679,0.0,26.0,,2014.0,68.0,7.2,2.35,0
128.0,112.0,197.0,632.0,755.0,90556401.0,43795,3507,1.0,171.0,11000000.0,2008.0,734.0,4.5,1.85,0
410.0,116.0,737.0,141.0,23000.0,93571803.0,275869,23811,2.0,389.0,25000000.0,2010.0,238.0,7.9,2.35,36000
104.0,92.0,79.0,218.0,608.0,72755517.0,56595,1853,0.0,196.0,,2006.0,362.0,7.1,1.85,641
54.0,120.0,36.0,633.0,886.0,52929168.0,82743,3280,1.0,201.0,11000000.0,1992.0,655.0,7.5,1.85,7000
141.0,107.0,15.0,602.0,17000.0,50461335.0,83893,20466,3.0,132.0,11000000.0,2014.0,1000.0,6.8,2.35,15000
30.0,92.0,53.0,32.0,84.0,,3104,179,2.0,33.0,12000000.0,2014.0,37.0,4.3,,774
57.0,107.0,42.0,808.0,1000.0,49797148.0,49007,3435,3.0,97.0,11000000.0,1989.0,854.0,7.2,1.85,0
56.0,100.0,32.0,621.0,785.0,,18220,3135,5.0,102.0,13500000.0,2007.0,692.0,5.8,1.85,0
216.0,81.0,541.0,328.0,991.0,46563158.0,207934,2562,0.0,629.0,13000000.0,2002.0,465.0,7.1,2.35,0
80.0,101.0,163.0,488.0,683.0,41227069.0,162701,2436,1.0,962.0,11000000.0,2002.0,548.0,7.4,2.35,19000
77.0,122.0,0.0,191.0,276.0,39025000.0,73193,903,0.0,190.0,11000000.0,1995.0,258.0,7.6,1.85,0
101.0,97.0,16.0,637.0,4000.0,38201895.0,149222,6223,3.0,749.0,10500000.0,1999.0,656.0,6.9,1.85,0
156.0,92.0,52.0,647.0,723.0,27669413.0,76207,3101,0.0,194.0,11000000.0,2009.0,651.0,6.0,1.85,0
48.0,92.0,0.0,842.0,1000.0,,36559,3931,0.0,131.0,11000000.0,1981.0,898.0,6.9,2.35,0
109.0,110.0,107.0,549.0,664.0,37766350.0,19440,3376,5.0,56.0,11000000.0,2008.0,551.0,7.3,2.35,0
62.0,86.0,5.0,532.0,584.0,23978402.0,10966,3850,1.0,100.0,11000000.0,2001.0,580.0,4.6,1.85,365
33.0,91.0,0.0,298.0,636.0,21370057.0,9903,1852,0.0,80.0,12000000.0,1992.0,330.0,6.0,1.85,541
20.0,145.0,278.0,279.0,13000.0,,5561,14735,2.0,35.0,11000000.0,1978.0,595.0,6.4,1.85,745
52.0,100.0,365.0,225.0,425.0,4884663.0,5187,1661,0.0,64.0,12000000.0,1986.0,394.0,5.5,2.35,902
351.0,111.0,34.0,54.0,838.0,38317535.0,73249,995,1.0,212.0,11000000.0,2015.0,55.0,7.5,1.85,36000
124.0,184.0,0.0,111.0,385.0,,101627,1104,0.0,369.0,11000000.0,1975.0,293.0,8.1,1.66,0
37.0,89.0,2.0,651.0,799.0,13903262.0,14656,4291,0.0,90.0,11000000.0,2001.0,711.0,6.3,1.85,0
58.0,84.0,71.0,553.0,8000.0,13592872.0,10777,10982,1.0,79.0,11000000.0,2000.0,723.0,5.1,1.85,671
175.0,98.0,0.0,123.0,358.0,18381787.0,15684,1114,4.0,126.0,11000000.0,2012.0,156.0,6.8,2.35,13000
75.0,95.0,5.0,443.0,1000.0,13558739.0,15427,2729,0.0,121.0,11000000.0,2001.0,660.0,5.3,1.85,449
161.0,100.0,0.0,303.0,11000.0,13103828.0,59982,12237,0.0,463.0,11000000.0,2001.0,472.0,7.3,1.85,5000
203.0,109.0,64.0,553.0,16000.0,33305037.0,33856,17866,2.0,147.0,11000000.0,2015.0,638.0,7.3,2.35,34000
188.0,118.0,386.0,812.0,14000.0,10214647.0,42689,17490,0.0,204.0,11000000.0,2004.0,1000.0,7.1,2.35,0
221.0,88.0,0.0,795.0,901.0,11501093.0,128850,3913,0.0,604.0,13000000.0,1992.0,888.0,7.6,1.85,10000
66.0,86.0,4.0,424.0,960.0,4814244.0,12437,2415,4.0,107.0,11000000.0,2002.0,448.0,5.3,1.85,405
80.0,118.0,529.0,472.0,40000.0,9170214.0,171882,69746,1.0,292.0,11000000.0,1993.0,29000.0,7.8,1.85,14000
25.0,125.0,10.0,109.0,866.0,4068087.0,2164,1281,1.0,74.0,17000000.0,2003.0,147.0,7.7,1.85,0
169.0,125.0,608.0,579.0,979.0,3753806.0,20307,3133,1.0,165.0,11000000.0,2004.0,594.0,7.7,1.85,0
70.0,94.0,18.0,183.0,658.0,3034181.0,13622,1559,3.0,128.0,11000000.0,2002.0,463.0,5.4,1.85,550
15.0,113.0,300.0,787.0,1000.0,2832826.0,1761,3072,2.0,19.0,11000000.0,1995.0,979.0,6.2,1.85,174
535.0,104.0,1000.0,272.0,3000.0,13214255.0,96233,4082,1.0,313.0,11000000.0,2013.0,275.0,7.4,1.85,26000
92.0,95.0,596.0,697.0,1000.0,16017403.0,17333,3300,2.0,153.0,5000000.0,2001.0,835.0,6.2,1.85,0
14.0,102.0,8.0,40.0,14000.0,2807854.0,14129,14281,1.0,39.0,11000000.0,1991.0,163.0,5.1,1.85,967
13.0,124.0,58.0,104.0,338.0,,2603,800,0.0,36.0,11000000.0,1970.0,275.0,6.9,2.35,608
87.0,105.0,0.0,776.0,14000.0,540085.0,10052,28004,0.0,69.0,,2005.0,12000.0,6.3,2.35,0
78.0,104.0,238.0,22.0,60.0,352786.0,11132,150,0.0,86.0,11000000.0,2006.0,35.0,6.8,2.35,0
223.0,120.0,365.0,723.0,887.0,76600000.0,105448,3876,0.0,321.0,10700000.0,1982.0,770.0,7.4,2.35,11000
136.0,111.0,17.0,405.0,845.0,,5013,3117,2.0,59.0,12000000.0,2010.0,641.0,5.7,2.35,0
160.0,95.0,43.0,357.0,3000.0,56729973.0,88529,5286,0.0,262.0,10800000.0,2008.0,723.0,5.8,1.85,0
28.0,96.0,4.0,199.0,917.0,,618,1827,0.0,12.0,,1969.0,545.0,6.2,2.35,85
54.0,97.0,15.0,19.0,142.0,,45144,248,1.0,111.0,11000000.0,2012.0,79.0,4.3,2.35,18000
75.0,118.0,10.0,48.0,172.0,399879.0,5772,378,2.0,115.0,15000000.0,2006.0,71.0,6.4,2.35,302
20.0,193.0,160.0,860.0,8000.0,3275443.0,13998,10822,2.0,264.0,700000000.0,2006.0,1000.0,6.0,2.35,659
105.0,97.0,32.0,327.0,893.0,18535191.0,12980,2640,3.0,132.0,14000000.0,1999.0,692.0,6.9,1.85,646
120.0,98.0,7.0,507.0,805.0,23838.0,28570,2271,0.0,160.0,7000000.0,2013.0,766.0,5.5,2.35,0
108.0,103.0,57.0,132.0,541.0,22160085.0,16747,1228,0.0,349.0,10600000.0,2002.0,451.0,5.4,2.35,1000
285.0,161.0,0.0,73.0,273.0,56715371.0,427357,727,0.0,1736.0,12000000.0,1968.0,117.0,8.3,2.2,24000
215.0,120.0,14000.0,548.0,861.0,434949459.0,281842,2811,0.0,515.0,10500000.0,1982.0,725.0,7.9,1.85,34000
81.0,97.0,21.0,499.0,17000.0,11043445.0,27689,20312,0.0,74.0,10000000.0,2007.0,1000.0,6.5,2.35,1000
17.0,97.0,4.0,194.0,882.0,,1337,1554,1.0,28.0,12500000.0,2004.0,450.0,6.3,1.85,392
5.0,99.0,11.0,327.0,665.0,125169.0,859,2272,2.0,31.0,10500000.0,1994.0,446.0,6.4,,119
3.0,24.0,,44.0,381.0,,2651,592,3.0,18.0,,,102.0,7.9,,0
10.0,144.0,0.0,119.0,564.0,1165104.0,8598,1121,5.0,43.0,,2010.0,154.0,5.3,,250
43.0,111.0,58.0,258.0,482.0,1066555.0,2618,1526,0.0,111.0,11000000.0,2007.0,362.0,5.8,1.85,411
43.0,145.0,0.0,280.0,639.0,5669081.0,3665,1807,1.0,57.0,10818775.0,2012.0,377.0,6.6,2.35,0
94.0,106.0,7.0,24.0,68.0,,15060,175,4.0,27.0,11000000.0,2014.0,29.0,7.4,1.85,0
161.0,126.0,835.0,893.0,49000.0,138339411.0,604904,63710,2.0,682.0,10000000.0,1997.0,13000.0,8.3,1.85,31000
38.0,106.0,29.0,571.0,14000.0,,6935,27660,3.0,50.0,11000000.0,2016.0,12000.0,5.3,2.35,0
210.0,121.0,163.0,482.0,723.0,80150343.0,142115,3189,0.0,614.0,10000000.0,2006.0,651.0,6.2,1.85,0
52.0,117.0,425.0,901.0,13000.0,85300000.0,48629,27378,1.0,134.0,10000000.0,1981.0,11000.0,6.9,1.85,0
